id,amount_tsh,gps_height,longitude,latitude,num_private,region_code,district_code,population,construction_year,pump_age_yr,date_recorded_age_yr,funder_factorize,installer_factorize,wpt_name_factorize,basin_factorize,subvillage_factorize,region_factorize,lga_factorize,ward_factorize,scheme_management_factorize,permit_factorize,extraction_type_group_factorize,management_factorize,payment_factorize,payment_type_factorize,water_quality_factorize,quality_group_factorize,quantity_factorize,source_factorize,waterpoint_type_factorize,public_meeting_factorize,status_group
64670,500.0,1554,36.71454596,-3.34964777,0,2,2,200,1999,16,2,398,410,36434,2,1831,15,24,1133,0,1,0,0,1,1,0,0,0,0,0,0,n/a
33300,1000.0,1778,35.46466384,-8.05799651,0,11,1,1,2010,5,4,48,5,0,7,5863,0,49,949,0,1,0,0,6,6,0,0,0,0,0,0,n/a
23616,500.0,1640,36.73390513,-3.33476165,0,2,2,300,2005,10,2,728,756,28,2,6977,15,24,1133,0,1,0,0,3,3,0,0,1,0,0,0,n/a
27071,50.0,-9,40.160308,-10.58000277,0,99,1,200,2012,3,2,84,74,36435,3,2028,3,84,936,0,1,6,0,2,2,0,0,0,3,1,0,n/a
21045,500.0,1073,37.59948598,-3.3312727,0,3,4,1,1994,21,2,21,28,36436,2,931,10,29,206,6,1,0,5,6,6,0,0,0,0,0,0,n/a
1122,50.0,1538,34.93898969,-9.77369025,0,11,5,75,1998,17,4,67,33,0,0,346,0,0,0,0,0,11,0,4,4,0,0,2,6,0,0,n/a
71564,500.0,1417,33.9279825,-1.76977858,0,20,3,300,2008,7,3,370,382,1277,1,7714,1,47,506,9,1,0,8,3,3,0,0,0,1,3,1,n/a
27385,50.0,1200,33.226364399999994,-4.74974852,0,14,1,798,1981,34,2,21,5,36437,5,9396,7,92,1376,0,1,6,0,1,1,0,0,0,3,0,2,n/a
31201,2500.0,1193,31.22384276,-6.29927611,0,15,1,600,1990,25,2,53,79,14768,8,3632,11,87,1082,0,1,4,0,4,4,0,0,0,3,2,0,n/a
28198,500.0,543,37.10224613,-10.7031507,0,10,1,1,2009,6,2,59,57,36438,3,2710,9,74,461,0,0,4,0,6,6,0,0,0,3,2,0,n/a
14685,500.0,1700,33.88493169,-9.44403753,0,12,3,285,2000,15,4,468,5,36439,0,2377,16,25,1119,0,1,0,0,1,1,0,0,0,0,0,0,n/a
45865,500.0,1389,34.71106309,-9.80461464,0,11,5,300,1978,37,4,154,147,0,0,17687,0,0,1509,0,0,0,0,4,4,0,0,0,6,0,0,n/a
55933,5.0,881,37.15803955,-3.40748415,0,3,5,156,1999,16,2,54,46,36440,2,16601,10,56,1142,5,1,0,4,2,2,0,0,0,0,0,0,n/a
52283,500.0,1310,37.00490871,-3.20578608,0,3,7,1,2001,14,2,144,137,36441,2,2257,10,12,26,5,1,0,4,6,6,0,0,0,0,0,0,n/a
70751,50.0,1120,35.54581071,-5.46695833,0,1,1,525,2000,15,4,386,400,3874,4,4698,14,26,542,0,0,6,0,2,2,0,0,0,3,0,0,n/a
22425,250.0,1269,30.11841998,-4.5166798,0,16,2,320,2010,5,2,138,65,36442,5,3706,12,42,975,7,1,0,4,6,6,0,0,1,6,0,0,n/a
51604,500.0,1300,31.01871864,-1.72320426,0,18,1,244,2002,13,4,21,5,36443,1,7169,4,4,1401,0,1,0,0,1,1,0,0,0,0,0,0,n/a
58005,500.0,1700,33.89177033,-9.64483139,0,12,3,62,2000,15,4,11,21,1,0,4553,16,25,244,0,1,0,0,1,1,0,0,2,0,0,0,n/a
4919,500.0,1158,33.37181104,-3.5219862,0,17,1,669,1998,17,2,25,6,36444,1,18918,6,16,1094,4,0,3,1,4,4,0,0,1,5,2,0,n/a
17156,500.0,1200,32.92992226,-4.16921439,0,14,1,151,2003,12,3,12,5,36445,5,18919,7,92,1278,4,0,3,1,4,4,0,0,0,5,2,0,n/a
59567,50.0,858,35.06606617,-5.84572297,0,13,3,700,2003,12,2,320,322,18617,4,12734,17,77,212,0,1,1,0,2,2,0,0,0,3,1,0,n/a
65060,500.0,1301,35.11689537,-10.92641147,0,10,3,60,2006,9,2,21,28,1,3,4968,9,96,1735,0,1,0,0,3,3,0,0,1,0,0,1,n/a
49236,500.0,1140,33.15497801,-2.48382307,0,19,2,234,1993,22,4,25,19,36446,1,873,18,76,706,0,1,2,0,1,1,0,0,2,5,2,0,n/a
19877,500.0,1098,37.08634217,-3.25958667,0,3,7,1,2003,12,2,13,10,36447,2,16055,10,12,26,5,1,0,4,6,6,0,0,0,0,0,0,n/a
32849,500.0,149,39.15054044,-10.38975785,0,80,53,320,2010,5,2,59,255,933,3,320,13,51,725,0,1,3,0,1,1,1,1,0,5,2,0,n/a
3570,500.0,1700,33.55796381,-8.64446208,0,12,1,616,1985,30,4,11,28,36448,8,18920,16,82,1471,0,1,0,0,6,6,0,0,0,6,0,0,n/a
38928,500.0,1723,34.9255424,-9.33798175,0,11,4,45,2008,7,4,43,5,0,7,10997,0,15,1647,0,0,0,0,1,1,0,0,1,0,0,0,n/a
59251,250.0,1233,29.90367218,-4.53786536,0,16,2,300,1999,16,2,108,100,36449,5,10485,12,42,471,7,1,0,4,6,6,0,0,0,6,0,0,n/a
72417,500.0,1360,35.69959661,-4.34162803,0,21,1,360,1993,22,2,242,5,19151,4,18921,2,81,1383,0,1,2,0,1,1,0,0,0,5,2,0,n/a
48824,50.0,1120,36.57749835,-6.47446601,0,1,1,193,2005,10,4,22,150,7378,6,142,14,61,96,0,1,1,0,5,5,1,1,0,3,5,0,n/a
32112,300.0,1254,33.36975274,-1.86125613,0,20,3,250,2006,9,3,234,1152,1277,1,18922,1,47,1953,9,1,5,8,3,3,0,0,0,3,2,1,n/a
16199,500.0,1285,33.73224795,-1.90403475,0,20,3,350,2011,4,3,191,191,4914,1,4416,1,47,927,0,1,8,0,3,3,1,1,0,3,2,2,n/a
56100,500.0,1495,36.82945803,-3.32252896,0,2,7,97,1982,33,2,12,37,30113,2,1266,15,38,909,0,1,0,0,3,3,0,0,1,0,0,0,n/a
72702,500.0,1202,37.04248973,-3.23862737,0,3,7,1,2002,13,2,13,10,36450,2,7947,10,12,26,5,1,0,4,6,6,0,0,0,0,0,0,n/a
23112,500.0,1300,31.76846174,-1.00277089,0,18,7,226,2002,13,4,20,5,36451,1,6418,4,53,97,0,1,0,0,1,1,0,0,1,0,0,0,n/a
45281,3600.0,2022,34.46976285,-9.16703434,0,11,3,50,2007,8,4,21,5,36452,7,1405,0,15,41,0,1,0,0,0,0,0,0,0,0,0,0,n/a
43409,50.0,1140,33.11939559,-3.22836361,0,19,4,826,1985,30,4,85,5,289,1,17682,18,108,1170,0,1,1,0,2,2,0,0,0,8,1,0,n/a
68865,30.0,105,39.34575659,-10.30842686,0,80,23,1,2010,5,2,21,102,36453,3,18923,13,19,1116,6,0,0,5,2,2,0,0,1,6,1,2,n/a
4312,5000.0,1248,35.79906777,-7.46689086,0,11,1,1,1992,23,4,11,71,0,7,3100,0,49,201,0,1,0,0,0,0,0,0,0,0,0,0,n/a
61091,500.0,1355,36.85954466,-3.32771863,0,2,7,98,2001,14,2,458,37,36454,2,6017,15,38,1201,0,1,0,0,3,3,0,0,1,0,0,0,n/a
56976,300.0,1167,34.33733746,-4.96095123,0,13,2,1,1990,25,2,25,19,36455,4,22,17,31,1019,0,2,5,0,3,3,3,3,2,5,3,0,n/a
46362,500.0,1700,33.8496713,-9.59732235,0,12,3,62,2000,15,4,11,21,36456,0,1503,16,25,244,0,1,0,0,1,1,0,0,2,0,0,0,n/a
57734,1000.0,1244,30.01992739,-4.8206032,0,16,2,250,1976,39,2,21,28,36457,5,882,12,42,277,7,1,0,4,0,0,0,0,0,6,1,0,n/a
20544,500.0,1303,38.29321117,-4.8277841,0,4,1,1,1981,34,4,21,5,25340,2,15631,5,37,1508,0,1,0,0,1,1,0,0,0,0,0,0,n/a
41379,300.0,1176,36.59211061,-3.63327791,0,2,1,1,2010,5,2,25,19,4,2,14487,15,109,2042,9,2,5,8,1,1,0,0,3,1,3,2,n/a
60327,500.0,1590,34.95182167,-4.69070839,0,13,2,350,2000,15,2,25,19,36458,4,1028,17,31,39,0,2,3,0,1,1,0,0,1,5,3,0,n/a
1519,1000.0,1033,35.59469208,-10.53361689,0,10,2,159,1990,25,2,11,5,22739,0,291,9,106,1394,0,1,4,0,6,6,0,0,0,5,2,0,n/a
29287,500.0,141,39.47320262,-9.83677497,0,80,23,1,1986,29,2,21,102,36459,3,320,13,19,1908,0,0,3,0,1,1,1,1,1,3,2,2,n/a
34402,2000.0,931,35.11213711,-7.81071859,0,11,1,1,1992,23,4,11,71,0,7,3699,0,49,955,6,1,0,5,0,0,0,0,0,0,0,0,n/a
9148,500.0,1373,36.57893325,-3.37495676,0,2,2,200,2012,3,2,12,576,28,4,4455,15,24,1446,6,1,0,5,3,3,0,0,0,0,3,0,n/a
64266,500.0,1392,36.88243071,-3.3162427000000005,0,2,7,350,2008,7,2,221,219,2503,2,631,15,38,93,6,0,0,5,3,3,0,0,1,1,0,0,n/a
73606,500.0,1688,30.32260314,-6.18651868,0,15,1,500,1996,19,2,15,202,36460,5,9155,11,87,1977,0,1,3,0,1,1,0,0,0,5,2,0,n/a
68249,500.0,979,30.3882415,-5.109159,0,16,3,500,1997,18,2,21,5,190,5,4127,12,18,709,0,1,0,0,3,3,0,0,1,6,1,2,n/a
44003,50.0,53,39.30045666,-6.97784754,0,60,43,6922,2004,11,4,10,1115,0,6,690,8,9,371,3,0,1,3,1,1,0,0,0,3,3,0,n/a
18466,300.0,1140,33.02623011,-2.66085134,0,19,7,175,1996,19,4,223,222,29160,1,14,18,54,109,0,0,5,0,5,5,0,0,2,5,3,1,n/a
54595,10.0,1665,35.4912946,-4.24194591,0,21,1,255,2012,3,2,8,209,36461,4,18924,2,81,831,5,1,0,4,2,2,0,0,1,0,1,0,n/a
68420,50.0,1120,35.51439457,-6.56067025,0,1,4,689,2000,15,4,21,284,10401,4,262,14,21,838,0,1,6,0,2,2,0,0,1,3,0,0,n/a
46243,300.0,1158,33.8467657,-3.20782324,0,17,2,224,1996,19,3,21,34,1766,1,4465,6,11,868,1,0,5,2,1,1,0,0,0,5,2,0,n/a
11188,500.0,538,36.9008713,-6.74517857,0,5,1,250,2010,5,4,160,919,4,6,10103,19,80,1402,0,1,2,0,4,4,0,0,1,5,2,0,n/a
28564,50.0,-13,39.18543823,-8.78480485,0,80,13,299,2010,5,2,21,5,36462,3,2043,13,102,1206,4,1,1,1,2,2,1,1,0,3,1,1,n/a
40356,500.0,1056,31.19038715,-4.98346381,0,16,3,1,2003,12,2,1403,5,1336,5,18925,12,18,1646,0,1,3,0,3,3,2,2,0,5,2,0,n/a
19939,500.0,1700,33.30665597,-8.99213406,0,12,2,287,1985,30,4,11,9,36463,8,3251,16,75,192,0,1,0,1,4,4,0,0,0,6,0,0,n/a
18775,300.0,817,29.79137545,-5.34033744,0,16,3,750,2006,9,2,17,5,36464,5,7804,12,18,1396,0,1,0,0,6,6,0,0,0,0,0,0,n/a
73722,500.0,2037,34.68848979,-9.32529696,0,11,4,50,2003,12,4,268,36,0,7,1478,0,15,1013,0,0,0,0,6,6,0,0,0,6,0,0,n/a
33239,50.0,1083,35.38825487,-3.51149768,0,24,30,200,2006,9,2,17,14,36465,4,2834,15,86,1404,0,1,0,0,2,2,0,0,0,0,0,0,n/a
5936,500.0,1545,29.72148611,-4.60039413,0,16,3,230,2009,6,2,282,5,6462,5,907,12,18,703,0,1,0,0,3,3,0,0,0,0,4,0,n/a
3148,500.0,1644,37.58890113,-3.25564283,0,3,1,1,1982,33,2,21,16,36466,2,4857,10,20,724,8,1,0,6,6,6,0,0,1,0,1,0,n/a
45326,500.0,383,38.39495577,-4.5048225,0,4,1,1,1989,26,4,21,5,36467,2,11591,5,37,1144,0,1,0,0,1,1,0,0,0,0,0,0,n/a
36943,200.0,780,36.71850014,-8.76127625,0,5,4,150,1995,20,4,77,5,5380,7,12087,19,97,269,6,1,0,1,6,6,0,0,0,0,0,0,n/a
1238,500.0,1158,33.37181104,-3.5219862,0,17,1,272,1998,17,2,228,789,2014,1,763,6,16,640,4,0,3,1,6,6,6,1,0,5,2,0,n/a
45455,300.0,1158,32.65788292,-3.66604324,0,17,3,674,1999,16,3,1198,1328,36468,1,10969,6,7,521,2,1,5,0,3,3,2,2,2,5,3,0,n/a
5046,500.0,1158,33.46687424,-3.74596869,0,17,7,625,1998,17,3,861,5,36469,4,6628,6,110,996,4,0,3,1,2,2,1,1,0,5,2,0,n/a
50201,1200.0,1058,34.15159289,-8.84096479,0,11,3,131,1990,25,4,21,23,0,7,3339,0,30,501,6,1,0,5,0,0,0,0,0,0,0,0,n/a
51907,500.0,1158,33.66392162,-2.95444661,0,17,2,216,1998,17,2,55,5,18,1,12566,6,11,814,4,0,3,1,4,4,0,0,0,5,2,0,n/a
20948,400.0,1173,34.11005319,-1.64734178,0,20,3,320,2010,5,3,21,28,36470,1,14269,1,47,1024,0,1,8,0,6,6,1,1,0,3,2,1,n/a
48682,50.0,511,37.67803012,-6.82476741,0,5,5,90,2010,5,4,199,197,41,6,2164,19,99,1897,0,1,1,0,1,1,0,0,0,3,3,0,n/a
59315,1200.0,418,37.38033532,-6.31801539,0,5,6,1,1996,19,4,77,5,2508,6,4694,19,62,123,0,1,2,0,0,0,1,1,1,5,2,0,n/a
1435,500.0,1999,34.56911949,-9.2743628,0,11,4,100,1988,27,4,235,640,36471,7,460,0,15,573,0,1,0,0,1,1,0,0,0,0,0,0,n/a
14086,500.0,-27,39.83051010000001,-7.83273761,0,60,63,260,2009,6,4,25,19,36472,7,14432,8,23,30,0,0,4,0,1,1,0,0,0,3,2,0,n/a
29558,500.0,-33,39.40782335,-6.87387998,0,7,3,106,2000,15,2,66,59,36473,6,10103,20,73,460,11,0,3,10,1,1,0,0,0,5,2,0,n/a
22089,300.0,300,39.09416847,-4.93105805,0,4,8,1114,2008,7,4,5,5,0,2,204,5,5,198,0,1,5,9,1,1,0,0,0,9,3,2,n/a
73400,500.0,1246,36.72235427,-3.43449519,0,2,3,960,2000,15,2,25,19,1477,2,713,15,24,608,5,2,0,4,1,1,0,0,0,0,0,2,n/a
66429,500.0,1158,32.69697926,-3.35698946,0,17,3,1121,1998,17,3,6,6,31,1,15937,6,6,1766,4,1,3,1,5,5,0,0,0,5,2,0,n/a
2755,500.0,457,34.65020642,-11.12151877,0,10,3,89,1992,23,2,11,9,36474,0,13756,9,96,274,0,1,0,0,3,3,0,0,0,0,0,1,n/a
63796,20.0,-37,39.5148718,-8.52941209,0,80,13,300,2006,9,2,571,4,36475,3,753,13,102,634,0,1,1,0,2,2,0,0,0,4,1,0,n/a
67737,500.0,1700,33.28155507,-9.00044306,0,12,2,303,1985,30,4,11,9,300,8,2,16,75,795,0,1,0,1,4,4,0,0,0,6,0,0,n/a
59762,50.0,33,39.46551634,-9.48395114,0,80,13,1,2012,3,2,64,5,20397,3,2900,13,102,1020,4,1,1,1,2,2,3,3,2,3,1,1,n/a
25908,1000.0,1100,30.59253759,-4.58536012,0,16,2,450,2002,13,2,43,5,19897,5,4796,12,42,1719,7,0,3,0,0,0,0,0,0,5,2,0,n/a
35764,300.0,1321,37.65794594,-3.66645328,0,3,2,40,2007,8,2,31,102,36476,2,2265,10,57,551,0,0,0,0,6,6,0,0,1,0,0,0,n/a
70922,500.0,1693,35.22373369,-8.12369021,0,11,1,770,1997,18,4,308,308,0,7,1253,0,49,904,1,1,0,2,1,1,0,0,2,0,0,2,n/a
11159,50.0,-39,39.41409348,-6.86659882,0,7,3,1,1970,45,2,66,59,20067,6,2231,20,73,460,0,0,6,0,1,1,1,1,2,3,3,0,n/a
11628,500.0,1700,33.71876067,-9.57448643,0,12,3,126,2000,15,4,94,85,36477,0,3188,16,25,1097,7,1,0,7,6,6,0,0,0,0,0,0,n/a
31960,50.0,-9,38.75646206,-7.98739003,0,60,53,1,2008,7,4,321,323,36478,7,911,8,107,728,3,1,6,3,2,2,0,0,0,3,0,0,n/a
3847,500.0,1300,30.8885822,-1.57672452,0,18,1,257,2002,13,4,38,5,36479,1,3073,4,4,730,0,1,0,0,0,0,0,0,1,0,0,0,n/a
4196,500.0,1120,36.39184014,-6.97481743,0,1,1,697,1996,19,4,21,150,36480,7,17800,14,61,1849,0,1,0,0,1,1,0,0,0,0,0,0,n/a
8702,5000.0,1666,34.52752714,-9.12949426,0,11,4,75,2009,6,4,94,85,788,7,7223,0,15,65,6,1,0,5,0,0,0,0,0,6,0,0,n/a
62753,500.0,1700,33.56054177,-9.08694873,0,12,4,154,2000,15,4,25,19,36481,0,2148,16,32,638,0,2,0,0,1,1,0,0,0,0,0,0,n/a
25848,30.0,-48,38.97913444,-6.49278713,0,6,1,200,1990,25,4,11,42,36482,6,5704,8,22,380,8,1,1,3,2,2,0,0,0,6,0,0,n/a
28872,500.0,1158,32.42772558,-3.27060258,0,17,3,152,1996,19,2,218,5,36483,5,18926,6,7,555,2,1,3,1,3,3,2,2,0,5,2,0,n/a
43337,500.0,1651,29.75644669,-4.49184516,0,16,3,600,2011,4,2,116,37,36484,5,17377,12,18,22,0,1,0,0,3,3,0,0,0,0,4,2,n/a
67715,500.0,1140,32.56045222,-2.70497407,0,19,5,1105,2009,6,4,26,434,27877,1,18927,18,48,1652,0,1,4,0,1,1,1,1,0,5,2,0,n/a
28757,500.0,1120,35.68429104,-5.92465016,0,1,6,479,1997,18,4,21,89,7603,4,7581,14,95,1919,0,1,3,0,1,1,0,0,0,5,2,0,n/a
25448,500.0,1134,37.40891902,-3.3206856,0,3,4,66,1974,41,2,21,5,36485,2,14163,10,29,576,0,1,0,0,3,3,0,0,3,0,3,0,n/a
23451,50.0,463,39.33810889,-10.9549899,0,90,33,310,1996,19,2,126,117,178,3,1272,3,91,1969,0,0,0,0,2,2,0,0,0,0,0,0,n/a
45735,50.0,1158,33.27925257,-3.83150085,0,17,3,187,2000,15,3,21,28,178,4,11025,6,6,353,0,1,6,0,1,1,0,0,0,3,1,0,n/a
3976,50.0,1700,34.30488505,-8.66753352,0,12,7,301,2003,12,4,25,19,1,7,320,16,41,61,0,0,1,0,1,1,0,0,0,3,0,0,n/a
3137,300.0,1200,33.28860373,-4.19204365,0,14,1,359,2000,15,2,12,25,36486,4,9037,7,92,193,0,0,5,0,4,4,0,0,3,5,3,0,n/a
61760,500.0,1328,36.79181701,-3.36399046,0,2,7,390,1998,17,2,306,37,626,2,1550,15,38,900,0,1,0,5,3,3,0,0,0,0,0,0,n/a
63917,50.0,1140,33.08579615,-2.6398872200000003,0,19,6,537,2007,8,4,21,28,587,1,2772,18,34,1598,0,1,1,0,3,3,3,3,2,8,1,0,n/a
32584,500.0,1243,38.45584672,-4.9089985999999985,15,4,1,1,1975,40,4,38,30,4562,2,4403,5,37,1040,0,1,0,0,1,1,0,0,0,0,0,0,n/a
24156,500.0,1417,37.61049149,-3.22690714,0,3,1,1,1980,35,2,21,16,36487,2,9547,10,20,953,8,1,0,6,6,6,0,0,1,0,0,0,n/a
18854,500.0,443,38.88292772,-8.48480606,0,80,13,325,1985,30,2,21,5,36488,7,18928,13,102,1039,2,1,3,0,1,1,0,0,0,5,2,1,n/a
14490,500.0,1547,34.66422202,-1.79541339,0,20,2,800,1995,20,3,1,1,1996,1,18929,1,1,1260,4,2,8,1,1,1,1,1,0,3,2,2,n/a
58616,500.0,1700,33.75468261,-9.15996748,0,12,4,218,2000,15,4,25,19,36489,0,14775,16,32,1546,0,2,0,0,1,1,0,0,0,6,0,0,n/a
26218,100.0,4,39.19149722,-6.91261356,0,7,2,120,2000,15,2,66,59,36490,6,333,20,71,125,4,0,1,1,2,2,0,0,0,3,0,1,n/a
31306,300.0,-27,39.24615769,-8.38740844,0,80,13,356,2009,6,2,23,4,3718,7,13212,13,102,1246,2,1,5,0,1,1,0,0,0,5,3,0,n/a
44316,500.0,1381,30.83023288,-3.42773015,0,16,1,350,2000,15,2,21,5,36491,5,18930,12,28,841,0,0,3,0,3,3,0,0,1,5,2,0,n/a
15527,500.0,1765,34.80042619,-9.03243941,0,11,4,55,2011,4,4,30,24,36492,7,16328,0,15,38,4,1,0,1,6,6,0,0,0,0,0,0,n/a
65289,500.0,232,38.60431536,-5.29550745,0,4,2,800,2007,8,4,21,5,36493,2,37,5,44,624,0,0,0,0,1,1,0,0,1,6,1,0,n/a
72855,500.0,1183,36.85574,-3.35537725,0,2,7,94,2005,10,2,201,201,2799,2,6561,15,38,286,7,1,0,7,3,3,0,0,0,0,0,0,n/a
58418,500.0,1200,33.31919604,-4.02905068,0,14,1,631,1996,19,3,8,890,36494,4,18931,7,92,660,0,0,8,0,1,1,1,1,1,3,2,2,n/a
38097,400.0,1522,35.51402722,-7.82072593,0,11,1,1,2004,11,4,59,57,0,7,18932,0,49,1312,0,1,5,0,0,0,0,0,2,3,3,0,n/a
28115,500.0,1158,33.66288762,-3.44521878,0,17,8,369,2005,10,3,640,5,36495,4,7703,6,46,1247,0,1,0,0,2,2,0,0,0,6,0,0,n/a
70693,10.0,43,38.97398305,-5.37375807,0,4,5,80,1973,42,4,31,5,3030,2,2374,5,115,637,0,0,1,0,1,1,1,1,1,3,1,2,n/a
34833,300.0,1158,32.04599372,-3.51741102,0,17,5,487,1989,26,3,1035,5,36496,5,5911,6,45,764,4,1,5,1,3,3,0,0,2,5,3,1,n/a
72223,500.0,454,38.98110455,-10.2420713,0,80,53,630,1975,40,2,31,503,36497,3,2572,13,51,1336,0,1,0,0,1,1,0,0,0,0,0,0,n/a
14932,20.0,1002,36.81433154,-3.48407971,0,2,2,150,2009,6,2,21,5,36498,2,472,15,24,111,0,1,0,0,2,2,0,0,1,0,0,0,n/a
365,50.0,77,40.01237333,-10.34404898,0,99,1,200,2004,11,2,1903,186,4,3,22,3,84,1418,0,1,1,0,2,2,0,0,0,3,1,0,n/a
409,500.0,1300,31.40566114,-2.72903026,0,18,4,346,1999,16,4,323,5,36499,5,2,4,59,812,0,1,0,0,1,1,0,0,0,0,4,0,n/a
19309,500.0,1566,34.94245193,-8.87264183,0,11,4,20,2009,6,4,38,65,36500,7,6103,0,15,126,0,0,3,0,4,4,0,0,0,7,2,0,n/a
37604,500.0,953,35.86730737,-10.55151568,0,10,5,360,1978,37,2,85,5,36501,7,84,9,10,846,0,1,0,0,1,1,0,0,2,6,1,0,n/a
24608,50.0,1807,31.60698635,-7.95383322,0,15,4,3550,1984,31,2,102,96,36502,5,13498,11,98,752,1,1,4,2,2,2,0,0,2,3,2,2,n/a
52728,500.0,1017,29.72741285,-4.74263951,0,16,3,230,2007,8,2,17,5,36503,5,3990,12,18,1443,0,1,0,1,6,6,0,0,0,6,0,0,n/a
14846,50.0,1145,36.36400968,-4.99938989,0,21,5,2000,2011,4,2,928,53,36504,4,18886,2,64,1753,0,0,1,0,2,2,1,1,1,3,1,0,n/a
10844,500.0,1223,36.45070584,-3.47230967,0,2,1,1,2000,15,2,25,19,36505,4,18933,15,109,1783,0,2,0,0,1,1,0,0,3,1,0,0,n/a
51340,2400.0,1674,34.94366102,-8.62423921,0,11,2,133,1996,19,4,11,5,0,7,169,0,83,1395,0,1,0,0,0,0,0,0,0,0,0,0,n/a
13814,500.0,860,36.07996899,-10.5982255,0,10,5,560,1997,18,2,127,5,36506,3,6963,9,10,483,4,0,3,1,6,6,0,0,1,5,2,1,n/a
41995,500.0,713,37.36986675,-3.41295009,0,3,4,1,1976,39,2,21,28,22815,2,4217,10,29,334,7,1,0,7,6,6,0,0,1,0,0,0,n/a
67578,300.0,-28,38.98088663,-5.42523344,0,4,5,250,2006,9,4,1904,2142,17605,2,3708,5,115,590,3,0,5,3,1,1,1,1,1,5,3,0,n/a
2135,500.0,1954,35.20781325,-8.32059248,0,11,2,137,2000,15,4,151,5,0,7,318,0,83,1535,0,1,2,0,1,1,0,0,1,7,2,0,n/a
49843,500.0,1140,33.5180997,-2.98540755,0,19,4,315,1993,22,4,124,52,0,1,18934,18,108,1337,0,1,2,0,5,5,0,0,0,3,2,0,n/a
31987,500.0,1300,31.550068,-1.64214399,0,18,3,628,2002,13,4,492,522,5352,1,6076,4,50,616,0,1,0,0,1,1,0,0,0,0,0,0,n/a
6987,500.0,1361,37.6783869,-3.70967611,0,3,2,80,2012,3,2,31,102,20974,2,3982,10,57,160,6,0,0,5,1,1,0,0,1,0,0,0,n/a
54099,500.0,1244,36.97512198,-3.26416276,0,2,7,120,1963,52,2,21,37,36507,2,7634,15,38,476,0,1,0,0,3,3,0,0,1,0,0,0,n/a
7852,500.0,1586,36.56563765,-2.52684951,0,2,6,300,2007,8,2,151,2143,0,4,3898,15,66,1606,2,2,0,9,3,3,3,3,4,2,5,1,n/a
68627,500.0,1366,34.28669771,-1.74665176,0,20,2,1500,2009,6,2,84,84,36508,1,1852,1,1,546,1,1,4,1,1,1,1,1,0,3,2,1,n/a
45474,500.0,1300,30.83216046,-2.51308056,0,18,30,136,1998,17,4,108,100,36509,1,4988,4,85,1393,0,0,3,0,1,1,0,0,0,5,2,0,n/a
66915,200.0,1842,34.37524505,-9.59049412,0,11,3,53,2010,5,4,251,23,0,0,9985,0,30,283,0,0,0,0,6,6,0,0,0,0,0,0,n/a
61047,500.0,1947,31.61804443,-8.14142614,0,15,4,2550,1978,37,2,102,96,2281,5,18935,11,98,872,0,1,0,0,1,1,0,0,0,6,0,0,n/a
54566,500.0,1300,31.03081752,-1.35327715,0,18,1,263,2002,13,4,21,5,519,1,7361,4,4,1566,2,1,0,2,1,1,0,0,3,1,0,0,n/a
23049,50.0,1120,35.62235822,-5.83963578,0,1,6,275,2000,15,4,22,89,36510,4,18661,14,95,427,0,1,6,0,2,2,0,0,0,3,0,0,n/a
70266,1000.0,1674,34.73779939,-9.85993441,0,11,5,50,1978,37,4,0,0,0,0,1272,0,0,1509,0,0,0,0,0,0,0,0,0,0,0,0,n/a
6688,500.0,1700,32.73433291,-9.08772595,0,12,6,163,1995,20,4,38,30,36511,8,769,16,68,625,0,0,3,0,4,4,0,0,0,5,2,0,n/a
33425,500.0,1682,35.03917166,-9.43667467,0,11,4,24,2008,7,4,16,13,0,7,3184,0,15,374,0,0,0,0,1,1,0,0,0,0,0,0,n/a
42917,300.0,1140,33.27765399,-2.84981836,0,19,7,106,1996,19,4,20,35,36512,1,18936,18,54,508,0,1,5,0,1,1,0,0,0,5,3,1,n/a
11032,500.0,1590,37.95817249,-4.4568909,0,3,3,190,1996,19,2,40,209,184,2,8547,10,17,1761,7,1,0,0,1,1,0,0,1,0,0,0,n/a
69274,500.0,1700,33.60403591,-8.88945696,0,12,2,224,1996,19,4,21,87,190,7,91,16,75,248,0,1,0,1,0,0,0,0,1,6,0,0,n/a
32687,200.0,290,36.89149418,-7.85532572,0,5,3,270,1998,17,4,77,5,524,7,1498,19,40,468,6,1,0,0,6,6,0,0,1,6,0,0,n/a
58370,500.0,1140,33.21925086,-3.20456384,0,19,4,200,1998,17,4,124,52,36513,1,18937,18,108,497,0,1,3,0,0,0,0,0,0,3,2,0,n/a
8821,20.0,316,38.2998407,-6.12402258,0,6,1,750,2003,12,4,203,18,36514,6,7013,8,22,583,6,1,1,8,2,2,0,0,0,6,0,0,n/a
30476,500.0,1227,36.96343043,-2.98517206,0,3,7,1,2011,4,2,144,137,36515,4,1312,10,12,373,5,1,0,4,6,6,0,0,0,0,0,0,n/a
48063,500.0,1150,33.4062082,-2.15353123,0,20,4,300,1999,16,2,164,5,36516,1,142,1,63,287,4,0,3,1,1,1,1,1,0,5,2,0,n/a
71219,500.0,1140,32.44589263,-2.29525062,0,19,5,1828,1993,22,4,26,434,36517,1,18938,18,48,1933,0,0,2,0,1,1,0,0,0,5,2,0,n/a
